127.0.0.1 - - [09/Aug/2017:09:17:52 -0500] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:17:52 -0500] "GET /CreationContenido/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:17:52 -0500] "GET /CreationContenido/Autentifica HTTP/1.1" 200 3984
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:17:56 -0500] "POST /CreationContenido/Autentifica HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:17:57 -0500] "GET /CreationContenido/BusMat HTTP/1.1" 200 16944
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:33 -0500] "GET /CreationContenido/BusMat HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:33 -0500] "GET /CreationContenido/AutentificaError HTTP/1.1" 200 3703
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:33 -0500] "GET /CreationContenido/css/style.css HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:33 -0500] "GET /CreationContenido/css/jquery-ui.min.css HTTP/1.1" 200 29510
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:33 -0500] "GET /CreationContenido/js/jquery-1.12.0.min.js HTTP/1.1" 200 97362
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:33 -0500] "GET /CreationContenido/js/jquery-ui.min.js HTTP/1.1" 200 240422
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:33 -0500] "GET /CreationContenido/js/general.js HTTP/1.1" 200 671
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:33 -0500] "GET /CreationContenido/js/common.js HTTP/1.1" 200 2080
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:33 -0500] "GET /CreationContenido/js/modernizr.custom.js HTTP/1.1" 200 9174
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:33 -0500] "GET /CreationContenido/images/cabezadoPie/LogoUDEMex.png HTTP/1.1" 200 172280
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:33 -0500] "GET /CreationContenido/images/cabezadoPie/Gobierno.png HTTP/1.1" 200 177702
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:33 -0500] "GET /CreationContenido/images/cabezadoPie/Baner.png HTTP/1.1" 200 16225
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:33 -0500] "GET /CreationContenido/images/cabezadoPie/pie.png HTTP/1.1" 200 9913
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:33 -0500] "GET /CreationContenido/images/cabezadoPie/Fondo_Verde2.jpg HTTP/1.1" 200 13854
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:33 -0500] "GET /CreationContenido/images/cabezadoPie/Fondo_Ban.jpg HTTP/1.1" 200 5553
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:33 -0500] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:34 -0500] "GET /CreationContenido/Autentifica HTTP/1.1" 200 3984
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:34 -0500] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:37 -0500] "POST /CreationContenido/Autentifica HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:37 -0500] "GET /CreationContenido/BusMat HTTP/1.1" 200 16944
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:37 -0500] "GET /CreationContenido/js/materia/BusMat.js HTTP/1.1" 200 4668
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:37 -0500] "GET /CreationContenido/js/jquery.dlmenu.js HTTP/1.1" 200 6079
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:37 -0500] "GET /CreationContenido/css/menu_component.css HTTP/1.1" 200 18586
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:37 -0500] "GET /CreationContenido/fonts/icomoon.eot? HTTP/1.1" 200 1544
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:37 -0500] "GET /CreationContenido/css/images/ui-icons_777620_256x240.png HTTP/1.1" 200 4549
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:28:41 -0500] "GET /CreationContenido/EstaProduccion?cveMat=TEST HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:35:24 -0500] "GET /CreationContenido/EstaProduccion?cveMat=TEST HTTP/1.1" 200 9090
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:35:24 -0500] "GET /CreationContenido/js/materia/EstaProduccion.js HTTP/1.1" 200 707
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:35:40 -0500] "GET /CreationContenido/css/images/ui-icons_444444_256x240.png HTTP/1.1" 200 6992
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:35:40 -0500] "GET /CreationContenido/css/images/ui-icons_555555_256x240.png HTTP/1.1" 200 6988
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:35:40 -0500] "GET /CreationContenido/css/images/ui-icons_777777_256x240.png HTTP/1.1" 200 6999
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:35:40 -0500] "GET /CreationContenido/SolicitarHistoria?cveMat=TEST HTTP/1.1" 200 6653
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:35:40 -0500] "GET /CreationContenido/js/materia/SolicitarHistoria.js HTTP/1.1" 200 46
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:35:44 -0500] "GET /CreationContenido/css/images/ui-icons_ffffff_256x240.png HTTP/1.1" 200 6299
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:42:35 -0500] "GET /CreationContenido/BusMat HTTP/1.1" 200 16944
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:42:39 -0500] "GET /CreationContenido/EstaProduccion?cveMat=TEST HTTP/1.1" 200 9090
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:45 -0500] "GET /CreationContenido/EstaProduccion?cveMat=TEST HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:45 -0500] "GET /CreationContenido/AutentificaError HTTP/1.1" 200 3703
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:45 -0500] "GET /CreationContenido/css/style.css HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:45 -0500] "GET /CreationContenido/css/jquery-ui.min.css HTTP/1.1" 200 29510
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:45 -0500] "GET /CreationContenido/js/jquery-1.12.0.min.js HTTP/1.1" 200 97362
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:45 -0500] "GET /CreationContenido/js/jquery-ui.min.js HTTP/1.1" 200 240422
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:45 -0500] "GET /CreationContenido/js/modernizr.custom.js HTTP/1.1" 200 9174
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:45 -0500] "GET /CreationContenido/js/common.js HTTP/1.1" 200 2080
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:45 -0500] "GET /CreationContenido/images/cabezadoPie/Baner.png HTTP/1.1" 200 16225
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:45 -0500] "GET /CreationContenido/js/general.js HTTP/1.1" 200 671
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:45 -0500] "GET /CreationContenido/images/cabezadoPie/pie.png HTTP/1.1" 200 9913
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:45 -0500] "GET /CreationContenido/images/cabezadoPie/Gobierno.png HTTP/1.1" 200 177702
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:45 -0500] "GET /CreationContenido/images/cabezadoPie/LogoUDEMex.png HTTP/1.1" 200 172280
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:45 -0500] "GET /CreationContenido/images/cabezadoPie/Fondo_Verde2.jpg HTTP/1.1" 200 13854
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:45 -0500] "GET /CreationContenido/images/cabezadoPie/Fondo_Ban.jpg HTTP/1.1" 200 5553
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:45 -0500] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:48 -0500] "GET /CreationContenido/Autentifica HTTP/1.1" 200 3984
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:48 -0500] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:51 -0500] "POST /CreationContenido/Autentifica HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:51 -0500] "GET /CreationContenido/BusMat HTTP/1.1" 200 16944
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:51 -0500] "GET /CreationContenido/css/menu_component.css HTTP/1.1" 200 18586
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:51 -0500] "GET /CreationContenido/js/jquery.dlmenu.js HTTP/1.1" 200 6079
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:51 -0500] "GET /CreationContenido/js/materia/BusMat.js HTTP/1.1" 200 4668
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:51 -0500] "GET /CreationContenido/fonts/icomoon.eot? HTTP/1.1" 200 1544
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:51 -0500] "GET /CreationContenido/css/images/ui-icons_777620_256x240.png HTTP/1.1" 200 4549
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:54 -0500] "GET /CreationContenido/EstaProduccion?cveMat=TEST HTTP/1.1" 200 9090
0:0:0:0:0:0:0:1 - - [09/Aug/2017:09:43:54 -0500] "GET /CreationContenido/js/materia/EstaProduccion.js HTTP/1.1" 200 706
